ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CONTACTFIRSTNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,DEALSIZE
bbfd861a-bb77-5630-9c07-049b2569d46a,22,41.03,12,902.66,11/21/2016,Shipped,4,11,2016,Vintage Cars,41,S24_3969,"Australian Collectables, Ltd",Sean,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Small
4ec1d5c9-7a7c-542e-b2f6-3adefd46d0da,39,33.23,2,1295.97,12/2/2016,Shipped,4,12,2016,Vintage Cars,41,S24_3969,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
7b9cb57d-89d1-5117-a0da-6578c1a57716,26,100,5,2921.62,1/31/2016,Shipped,1,1,2016,Classic Cars,118,S24_4048,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
6cc44879-d9ca-54bf-949a-eff7c40de454,44,100,1,5568.64,4/4/2016,Shipped,2,4,2016,Classic Cars,118,S24_4048,Classic Legends Inc.,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Medium
81a9f285-6f28-5258-91a8-b1be2738a77f,20,96.99,7,1939.8,6/3/2016,Shipped,2,6,2016,Classic Cars,118,S24_4048,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
616a4944-feb0-52f0-bf9f-50255c6fdffb,40,94.62,1,3784.8,8/1/2016,Shipped,3,8,2016,Classic Cars,118,S24_4048,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Medium
8f71948e-bff0-58e9-8bad-b3f60e28ddd0,23,100,3,2802.09,9/25/2016,Shipped,3,9,2016,Classic Cars,118,S24_4048,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
e890f6c2-b069-5448-bce1-7f752bd54467,24,99.36,8,2384.64,10/22/2016,Shipped,4,10,2016,Classic Cars,118,S24_4048,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
9165bb60-ddab-56ea-b9e5-c41d780c3889,29,100,7,2915.66,11/6/2016,Shipped,4,11,2016,Classic Cars,118,S24_4048,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Small
fdca7a9d-e4b3-56fd-8fdc-078d0ac6550e,49,100,2,5795.72,11/14/2016,Shipped,4,11,2016,Classic Cars,118,S24_4048,"Iberia Gift Imports, Corp.",Jose Pedro,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Medium
98ed693f-4793-5339-a9f1-b2dde7ab4c94,34,100,2,3699.88,11/25/2016,Shipped,4,11,2016,Classic Cars,118,S24_4048,Mini Classics,Steve,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Medium
75d7c83d-e0e0-5237-bd37-ae4e89765908,28,100,3,2980.6,12/9/2016,Shipped,4,12,2016,Classic Cars,118,S24_4048,Diecast Collectables,Valarie,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Small
4fc4282e-12d1-5d9e-8f64-974aac6213ff,25,100,15,2873,1/29/2016,Shipped,1,1,2016,Vintage Cars,97,S24_4258,Baane Mini Imports,Jonas,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Small
5162a2e8-612a-55eb-8c8c-d1cda87c6522,26,86.68,3,2253.68,3/25/2016,Shipped,1,3,2016,Vintage Cars,97,S24_4258,Mini Wheels Co.,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Small
121b3dd1-9ad2-5a1d-b253-e729b349cb2e,34,100,15,3576.12,5/28/2016,Shipped,2,5,2016,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Medium
51c9dee2-5f7a-5db2-a98e-41aac929ea62,29,100,4,3276.13,7/16/2016,Shipped,3,7,2016,Vintage Cars,97,S24_4258,Souveniers And Things Co.,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Medium
9571efcb-e39b-58f4-8ec2-7327dc9501ec,20,90.57,1,1811.4,9/12/2016,Shipped,3,9,2016,Vintage Cars,97,S24_4258,Signal Collectibles Ltd.,Sue,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Small
ec1b0f4b-135c-5518-93f6-cc2d0d9e65ab,42,91.55,5,3845.1,10/20/2016,Shipped,4,10,2016,Vintage Cars,97,S24_4258,Classic Legends Inc.,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Medium
b89caf57-7897-5fec-aa34-bfc521b31d29,22,100,3,2571.14,11/5/2016,Shipped,4,11,2016,Vintage Cars,97,S24_4258,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
6c7fc449-67b2-58de-acba-d8b103518003,47,100,12,5035.11,11/13/2016,Shipped,4,11,2016,Vintage Cars,97,S24_4258,"Classic Gift Ideas, Inc",Francisca,2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Medium
96b15d22-26fb-565b-8e18-ac490c674d1c,20,100,4,2279,11/21/2016,Shipped,4,11,2016,Vintage Cars,97,S24_4258,"Australian Collectables, Ltd",Sean,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Small
382e65f3-7da3-5ea7-bff2-c43d9b9df202,33,97.39,10,3213.87,12/5/2016,Shipped,4,12,2016,Vintage Cars,97,S24_4258,Canadian Gift Exchange Network,Yoshi,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Medium
c575cd41-9ff7-58b1-af6e-bd3ab89b5071,26,63.76,3,1657.76,2/17/2016,Shipped,1,2,2016,Planes,72,S24_4278,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
7fe4026c-3c6c-5ee2-9270-07e915e4f38b,29,85.49,9,2479.21,4/29/2016,Shipped,2,4,2016,Planes,72,S24_4278,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Small
0da67a77-2f0b-5ca9-9bde-d0b253b13327,46,77.52,4,3565.92,6/27/2016,Shipped,2,6,2016,Planes,72,S24_4278,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
b3fe203e-dbac-5bc2-a131-9914825802cf,33,84.77,15,2797.41,8/25/2016,Shipped,3,8,2016,Planes,72,S24_4278,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Small
00561e42-42bf-54f7-af70-199ddcd4f674,48,78.25,10,3756,10/28/2016,Shipped,4,10,2016,Planes,72,S24_4278,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Medium
d510e5b4-ed5a-5dc4-8a39-ed9e7f34d2fc,31,68.71,10,2130.01,3/3/2016,Shipped,1,3,2016,Classic Cars,80,S24_4620,Cruz & Sons Co.,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Small
38c86102-876d-5fb9-b007-9cd13dc6bc6b,29,71.14,14,2063.06,5/8/2016,Shipped,2,5,2016,Classic Cars,80,S24_4620,Marseille Mini Autos,Laurence,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Small
51fdeea1-0c66-561e-99f6-684be1f9f9b6,23,87.31,11,2008.13,7/2/2016,Shipped,3,7,2016,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
02f1fd06-e318-5c1d-97e4-1003ab677312,31,64.67,11,2004.77,9/5/2016,Shipped,3,9,2016,Classic Cars,80,S24_4620,Collectables For Less Inc.,Allen,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Small
76fc60b6-7f3a-5c40-95db-1f9d9f975bc3,23,67.1,6,1543.3,10/10/2016,Shipped,4,10,2016,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
b0de35fc-28e6-54b8-8954-fced5fbd1480,24,94.58,6,2269.92,11/4/2016,Shipped,4,11,2016,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
95d38a5b-c318-5944-8be9-4c55772fb9bb,28,71.14,1,1991.92,11/11/2016,Shipped,4,11,2016,Classic Cars,80,S24_4620,Daedalus Designs Imports,Martine,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Small
98d27f60-9461-50b9-b1c0-e793ac9d2784,44,66.29,7,2916.76,11/20/2016,Shipped,4,11,2016,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",Henriette,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Small
da0f7f93-d70b-56c1-b873-5ad097701634,31,100,3,3224.31,1/29/2016,Shipped,1,1,2016,Trucks and Buses,96,S32_1268,Baane Mini Imports,Jonas,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Medium
9bf18fef-f265-5b76-b5a5-3e8d8d448600,32,100,7,3667.52,4/1/2016,Shipped,2,4,2016,Trucks and Buses,96,S32_1268,"La Corne D'abondance, Co.",Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Medium
f3151ab6-7cee-51d0-9323-ff97fa685955,43,96.31,3,4141.33,5/28/2016,Shipped,2,5,2016,Trucks and Buses,96,S32_1268,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Medium
af9df469-547e-5c8e-9e6b-ea30df91858f,26,100,3,2829.58,7/24/2016,Shipped,3,7,2016,Trucks and Buses,96,S32_1268,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
a4cb120a-0cad-5555-80a0-c27bb8acef22,27,100,10,3068.55,9/21/2016,Shipped,3,9,2016,Trucks and Buses,96,S32_1268,"Oulu Toy Supplies, Inc.",Pirkko,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Medium
3713cb7b-ac4e-5469-8b81-650d863663fb,24,100,1,2634.96,10/21/2016,Resolved,4,10,2016,Trucks and Buses,96,S32_1268,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Small
6844c568-2661-589c-b486-61207ddc0a93,22,100,8,2436.72,11/6/2016,Shipped,4,11,2016,Trucks and Buses,96,S32_1268,"Stylish Desk Decors, Co.",Ann,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Small
b406f72d-8ef5-56f8-949d-f7d307b478f7,46,100,13,4607.36,11/14/2016,Shipped,4,11,2016,Trucks and Buses,96,S32_1268,"Iberia Gift Imports, Corp.",Jose Pedro,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Medium
66010cfc-1f12-52ec-93e3-fc769e3b3fea,37,97.27,3,3598.99,11/25/2016,Shipped,4,11,2016,Trucks and Buses,96,S32_1268,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Medium
1a7d7248-b55f-584b-8a2e-2772691d06f9,49,80.9,14,3964.1,12/9/2016,Shipped,4,12,2016,Trucks and Buses,96,S32_1268,Diecast Collectables,Valarie,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Medium
19155e2a-f4fc-5c74-af33-2ab0b6af5e66,20,92.9,8,1858,2/24/2016,Shipped,1,2,2016,Motorcycles,99,S32_1374,Land of Toys Inc.,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Small
8879432d-7beb-560e-86ba-08f670f9b050,22,100,6,2461.36,4/29/2016,Shipped,2,4,2016,Motorcycles,99,S32_1374,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Small
7fd90b8d-5056-5327-9642-c7c498f2820f,23,100,1,2642.01,6/27/2016,Shipped,2,6,2016,Motorcycles,99,S32_1374,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
eb8d32c1-b25e-5694-b254-38c3f5dd69bd,33,93.9,12,3098.7,8/25/2016,Shipped,3,8,2016,Motorcycles,99,S32_1374,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
348a11da-0d61-50b7-bcc0-1e06ad7c9597,28,100,7,3244.36,10/28/2016,Shipped,4,10,2016,Motorcycles,99,S32_1374,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Medium
2aa8507b-e1ec-56e1-88fd-411d0642b349,44,98.89,7,4351.16,11/18/2016,Shipped,4,11,2016,Motorcycles,99,S32_1374,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Medium
32a5fadb-5f62-5227-95d5-d7016e249b63,27,43.45,13,1173.15,3/3/2016,Shipped,1,3,2016,Motorcycles,40,S32_2206,Cruz & Sons Co.,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Small
9c2a6abb-75c6-5b7a-960c-0bbdad829415,31,44.66,17,1384.46,5/8/2016,Shipped,2,5,2016,Motorcycles,40,S32_2206,Marseille Mini Autos,Laurence,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Small
02ed5de8-a767-57e2-a35c-c752a316524d,33,40.23,14,1327.59,7/2/2016,Shipped,3,7,2016,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
d628eff3-a6be-5cd2-bdac-0efe39ede3f6,31,35.8,1,1109.8,8/25/2016,Shipped,3,8,2016,Motorcycles,40,S32_2206,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Small
64338ee4-3e9f-5386-b7c1-ceed799bf881,35,35.4,9,1239,10/10/2016,Shipped,4,10,2016,Motorcycles,40,S32_2206,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
ef6bea46-3d25-5b9e-8bcd-998a2f4e2230,26,39.83,9,1035.58,11/4/2016,Shipped,4,11,2016,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
89e9c6e8-731e-5a9c-9209-7bd56b45ae69,34,45.46,4,1545.64,11/11/2016,Shipped,4,11,2016,Motorcycles,40,S32_2206,Daedalus Designs Imports,Martine,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Small
9acd81f4-aa2b-5820-a954-82498477ee12,46,32.99,1,1517.54,11/19/2016,Shipped,4,11,2016,Motorcycles,40,S32_2206,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
fc1c5397-c842-5c97-9698-337177427387,35,47.62,11,1666.7,1/31/2016,Shipped,1,1,2016,Trucks and Buses,54,S32_2509,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
d492c98a-1065-5a17-a698-7641bcbff589,28,55.73,2,1560.44,4/1/2016,Shipped,2,4,2016,Trucks and Buses,54,S32_2509,"La Corne D'abondance, Co.",Marie,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Small
fb738417-497d-5616-b000-dae546176730,45,51.95,13,2337.75,6/3/2016,Shipped,2,6,2016,Trucks and Buses,54,S32_2509,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
f69829cb-08a6-5297-94ca-22ce94a7dd27,24,45.99,7,1103.76,8/1/2016,Shipped,3,8,2016,Trucks and Buses,54,S32_2509,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Small
a2a208d7-eddb-57ef-a132-d607a60932f9,41,63.85,5,2617.85,9/21/2016,Shipped,3,9,2016,Trucks and Buses,54,S32_2509,"Oulu Toy Supplies, Inc.",Pirkko,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Small
97478885-97f4-5bbf-be25-7e429df6094b,48,45.99,14,2207.52,10/22/2016,Shipped,4,10,2016,Trucks and Buses,54,S32_2509,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
8aa1cbe5-eecc-5122-a7ca-9bf2c60caac4,50,63.31,3,3165.5,11/6/2016,Shipped,4,11,2016,Trucks and Buses,54,S32_2509,"Stylish Desk Decors, Co.",Ann,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Medium
09a6fbbc-24a7-5a57-937e-081ed1306f36,33,62.77,8,2071.41,11/14/2016,Shipped,4,11,2016,Trucks and Buses,54,S32_2509,"Iberia Gift Imports, Corp.",Jose Pedro,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Small
8ed3bbe3-ee09-586b-826c-a863de8f1a02,32,43.29,8,1385.28,11/25/2016,Shipped,4,11,2016,Trucks and Buses,54,S32_2509,Mini Classics,Steve,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Small
9d5f5d72-540d-5801-8a6a-da1fee0a0fff,27,60.06,9,1621.62,12/9/2016,Shipped,4,12,2016,Trucks and Buses,54,S32_2509,Diecast Collectables,Valarie,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Small
52aa6417-835f-5af2-981a-b918d7315d6f,49,65.87,4,3227.63,1/31/2016,Shipped,1,1,2016,Trains,62,S32_3207,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
58f68a36-bf9c-53d2-89f1-265adfaf2348,27,63.38,1,1711.26,4/11/2016,Shipped,2,4,2016,Trains,62,S32_3207,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Small
48332eab-22ae-5cb3-a124-c11caa88d087,29,70.84,6,2054.36,6/3/2016,Shipped,2,6,2016,Trains,62,S32_3207,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
a073b808-a801-5d76-84f0-99f2207c8c88,42,74.57,16,3131.94,8/8/2016,Shipped,3,8,2016,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
e2c78ee4-9dc7-54fa-a646-6de2775eec6e,33,50.95,2,1681.35,9/25/2016,Shipped,3,9,2016,Trains,62,S32_3207,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
a3990ac5-e674-5f70-bf46-207abfc2fb55,44,53.44,7,2351.36,10/22/2016,Shipped,4,10,2016,Trains,62,S32_3207,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
f56d511d-efd1-59d0-b9b0-75fadd204cbb,22,64,6,1408,11/6/2016,Shipped,4,11,2016,Trains,62,S32_3207,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Small
ee50c2f1-bab8-5812-baf3-08f3b3fb8036,48,50.95,1,2445.6,11/14/2016,Shipped,4,11,2016,Trains,62,S32_3207,"Iberia Gift Imports, Corp.",Jose Pedro,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Small
3009189f-d996-5cc8-bc43-a92a5dca4802,33,54.68,1,1804.44,11/25/2016,Shipped,4,11,2016,Trains,62,S32_3207,Mini Classics,Steve,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Small
eb6bb49f-7a6d-506a-80aa-e808de8b228a,45,56.55,2,2544.75,12/9/2016,Shipped,4,12,2016,Trains,62,S32_3207,Diecast Collectables,Valarie,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Small
06d08913-d8f7-55a0-b600-4ce5c801218f,45,75.63,7,3403.35,1/29/2016,Shipped,1,1,2016,Trucks and Buses,64,S32_3522,Baane Mini Imports,Jonas,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Medium
63380ade-e3eb-5e8d-bb12-dd3fddae02a9,23,68.52,1,1575.96,3/26/2016,Shipped,1,3,2016,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
cd0d8270-85dc-5d30-96e9-a2358ce34a27,26,62.7,7,1630.2,5/28/2016,Shipped,2,5,2016,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Small
aead9a48-99fd-5794-91c4-3f81f05d1dbd,28,60.76,7,1701.28,7/24/2016,Shipped,3,7,2016,Trucks and Buses,64,S32_3522,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
1e2405bf-4bf7-5ed2-9681-a4061de29f88,49,58.18,4,2850.82,9/19/2016,Shipped,3,9,2016,Trucks and Buses,64,S32_3522,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
f9762337-92fd-5e03-b7e3-de34e9df99fe,49,54.94,5,2692.06,10/21/2016,Resolved,4,10,2016,Trucks and Buses,64,S32_3522,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Small
97b00a62-07d8-5dc1-95b7-6ea7e6028b82,29,74.98,12,2174.42,11/6/2016,Shipped,4,11,2016,Trucks and Buses,64,S32_3522,"Stylish Desk Decors, Co.",Ann,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Small
e5719ac7-4441-59cc-ab2c-d81e5d3906d4,49,64.64,4,3167.36,11/13/2016,Shipped,4,11,2016,Trucks and Buses,64,S32_3522,"Classic Gift Ideas, Inc",Francisca,2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Medium
4fa3d464-4c68-5eed-b3f5-a34ceb4ea490,39,54.94,7,2142.66,11/25/2016,Shipped,4,11,2016,Trucks and Buses,64,S32_3522,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Small
ca176800-b9bf-58be-b903-cf94fd0c4995,36,58.82,2,2117.52,12/5/2016,Shipped,4,12,2016,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,Yoshi,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Small
38195074-536a-5e28-815c-c9c745a072ee,33,72.92,5,2406.36,2/17/2016,Shipped,1,2,2016,Vintage Cars,68,S32_4289,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
6f9195fa-eca9-584d-a6a6-e2e028d739d7,29,72.23,11,2094.67,4/29/2016,Shipped,2,4,2016,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Small
babc3988-931f-5da1-97ee-b5eb1101db1f,49,57.1,6,2797.9,6/27/2016,Shipped,2,6,2016,Vintage Cars,68,S32_4289,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
3d4cffde-3d97-5ec2-9651-7b666a442afa,20,81.86,1,1637.2,8/13/2016,Shipped,3,8,2016,Vintage Cars,68,S32_4289,Royale Belge,Pascale,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Small
bf867559-fc36-5246-bb8e-cc7b14a9f6af,31,73.61,12,2281.91,10/28/2016,Shipped,4,10,2016,Vintage Cars,68,S32_4289,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
d649b402-8df9-53a8-8fa5-6157024072d3,31,100,16,3669.78,3/3/2016,Shipped,1,3,2016,Motorcycles,102,S32_4485,Cruz & Sons Co.,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Medium
b9905c3e-7ef7-5565-be38-a1dccb64bc96,25,86.74,3,2168.5,5/7/2016,Shipped,2,5,2016,Motorcycles,102,S32_4485,Reims Collectables,Paul,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Small
b16551fc-8e5d-5dc5-babb-d7334755656d,30,89.8,17,2694,7/2/2016,Shipped,3,7,2016,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
e8ffbe49-ba56-5f98-b935-e59a78ed6446,27,100,4,3251.34,8/25/2016,Shipped,3,8,2016,Motorcycles,102,S32_4485,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
0e9e2dda-89ff-52c1-ba28-ab95203e2dc0,23,100,12,2347.15,10/10/2016,Shipped,4,10,2016,Motorcycles,102,S32_4485,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
